ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_1435,17,175,70,RB,Right,High,Medium,6.087,3.0263,2.7941,3.7879,5.5263,3.1148,6.1364,3.7363,4.8864,3.9759,3.2184,5.0,4.8276,5.2222,3.3333,5.5056,7.4699,6.0976,5.0,5.3125,7.4667,3.5526,5.6164,5.4321,2.3944,3.5632,5.0588,7.1591,4.6809,2.8571,5.814,3.7349,5.5056,5.8621,6.7857,0.6818,0.4545,0.989,0.5618,0.9091,4.2466,4.8684,4.4737,4.4737,4.4737,4.8684,4.2667,4.8649,4.2466,4.8649,6.1972,5.1429,6.1972,6.2857,5.4167,6.2857,0.75,0
TRAIN_1436,18,177,68,RB,Right,Medium,Medium,5.942,1.4474,3.8235,4.2424,6.1842,3.6066,4.5455,2.7473,5.1136,6.1446,2.6437,5.8696,4.3678,2.8889,4.7619,5.5056,6.8675,6.3415,4.7368,4.2188,7.0667,0.6579,5.7534,5.679,2.8169,2.069,5.5294,6.7045,4.4681,4.1667,4.0698,3.6145,6.6292,6.7816,6.6667,1.1364,0.4545,0.6593,0.4494,0.7955,3.8356,4.8684,4.4737,4.4737,4.4737,4.8684,4.8,5.1351,5.0685,5.1351,6.1972,5.8571,6.1972,6.4286,5.9722,6.4286,0.75,1
TRAIN_1437,21,182,77,RB,Right,High,Medium,7.1014,2.8947,5.2941,5.6061,6.3158,6.3934,6.7045,3.5165,5.7955,7.1084,3.1034,6.6304,4.023,3.6667,5.9524,6.7416,7.2289,7.8049,6.5789,5.625,6.6667,3.4211,5.0685,7.4074,6.1972,3.908,6.2353,7.0455,5.3191,5.5952,3.6047,5.4217,6.7416,6.7816,6.7857,0.5682,1.25,0.8791,1.236,0.9091,5.2055,6.1842,5.7895,5.7895,5.7895,6.1842,6.0,6.4865,6.3014,6.4865,7.3239,6.8571,7.3239,7.4286,6.6667,7.4286,1.125,0
TRAIN_1438,20,185,66,CAM,Right,Medium,Medium,5.6522,5.3947,5.7353,5.9091,3.1579,2.9508,5.3409,5.7143,6.0227,7.2289,5.7471,6.6304,6.8966,6.1111,6.3095,7.3034,6.2651,6.4634,6.8421,5.1562,6.4,5.6579,4.3836,3.2099,3.9437,6.092,4.2353,3.6364,6.383,6.9048,6.0465,6.0241,3.1461,4.3678,4.0476,1.1364,1.1364,1.3187,1.236,1.3636,6.0274,6.5789,6.4474,6.4474,6.4474,6.5789,6.6667,6.3514,6.3014,6.3514,5.2113,5.0,5.2113,5.0,4.3056,5.0,1.25,0
TRAIN_1439,20,202,93,CB,Right,Medium,Medium,4.4928,2.6316,3.6765,2.8788,4.6053,7.0492,4.4318,3.1868,4.6591,5.7831,3.3333,4.6739,3.6782,4.0,5.5952,4.8315,5.0602,5.7317,5.3947,2.8125,1.0667,3.9474,5.4795,4.321,9.5775,2.9885,5.5294,5.1136,3.5106,3.9286,4.4186,3.7349,5.0562,5.2874,5.8333,1.1364,0.3409,1.3187,0.3371,1.0227,3.9726,4.2105,3.9474,3.9474,3.9474,4.2105,4.2667,4.3243,4.3836,4.3243,5.0704,5.1429,5.0704,5.1429,5.5556,5.1429,0.625,0
TRAIN_1440,17,188,75,CB,Right,Medium,Medium,5.5072,1.3158,1.6176,1.6667,5.1316,5.4098,2.5,2.1978,5.2273,3.9759,2.1839,3.3696,2.6437,2.7778,3.0952,3.8202,6.0241,6.3415,4.6053,2.8125,4.6667,2.1053,5.8904,3.9506,7.1831,2.2989,4.7059,5.6818,2.5532,2.8571,3.3721,3.253,5.7303,5.8621,5.7143,1.25,0.7955,1.0989,0.8989,1.0227,3.0137,3.1579,3.0263,3.0263,3.0263,3.1579,3.0667,3.1081,3.1507,3.1081,4.6479,4.4286,4.6479,5.0,5.4167,5.0,0.875,1
TRAIN_1441,21,186,80,CB,Right,Medium,Medium,3.913,3.4211,3.2353,4.5455,6.1842,6.0656,2.7273,4.0659,6.25,6.0241,4.2529,5.6522,3.5632,3.7778,4.1667,5.9551,4.9398,4.878,6.7105,4.375,6.1333,3.5526,6.8493,6.5432,6.338,4.4828,5.7647,6.5909,3.2979,4.2857,4.6512,4.6988,6.5169,6.6667,6.6667,0.5682,0.6818,1.4286,0.8989,1.1364,4.5205,4.7368,4.6053,4.6053,4.6053,4.7368,4.9333,4.5946,5.0685,4.5946,5.9155,6.0,5.9155,6.1429,6.3889,6.1429,0.875,0
TRAIN_1442,21,182,75,ST,Right,Medium,Medium,6.087,6.5789,3.6765,6.0606,1.3158,3.4426,3.9773,7.5824,7.2727,5.9036,5.2874,7.6087,4.5977,3.5556,3.9286,7.3034,6.8675,6.5854,5.3947,4.0625,5.4667,6.3158,5.6164,5.0617,4.3662,6.092,2.5882,1.9318,7.0213,5.2381,7.4419,5.0602,2.0225,1.4943,1.4286,0.3409,1.1364,0.5495,1.0112,1.0227,6.8493,6.5789,6.7105,6.7105,6.7105,6.5789,6.4,6.2162,5.3425,6.2162,4.0845,3.4286,4.0845,3.7143,2.9167,3.7143,0.875,0
TRAIN_1443,19,174,71,CDM,Right,Medium,Medium,5.2174,2.8947,3.6765,4.2424,4.8684,4.5902,3.2955,3.4066,4.4318,5.7831,3.6782,5.3261,3.6782,3.5556,5.4762,5.9551,6.3855,5.6098,6.1842,3.75,7.4667,3.9474,7.5342,5.5556,3.9437,3.5632,6.2353,5.2273,5.0,5.2381,4.3023,4.2169,5.5056,5.6322,5.4762,0.4545,0.5682,0.7692,0.6742,1.4773,4.2466,4.8684,4.8684,4.8684,4.8684,4.8684,5.0667,5.0,5.2055,5.0,5.3521,5.4286,5.3521,5.4286,5.2778,5.4286,0.75,1
TRAIN_1444,20,172,72,RB,Right,Medium,Medium,4.6377,0.9211,0.4412,2.5758,4.6053,3.6066,3.1818,2.1978,3.5227,1.4458,2.2989,4.6739,3.2184,2.7778,1.6667,3.2584,5.9036,5.2439,4.8684,3.75,7.6,0.5263,5.6164,5.3086,3.3803,1.954,4.8235,5.4545,3.7234,2.8571,2.7907,2.5301,4.9438,5.5172,5.9524,0.7955,0.7955,0.989,0.3371,0.6818,2.6027,3.2895,2.8947,2.8947,2.8947,3.2895,2.8,3.2432,2.7397,3.2432,4.507,3.5714,4.507,4.7143,4.4444,4.7143,0.625,0
TRAIN_1445,21,179,76,CB,Right,Medium,Medium,6.3768,1.9737,3.2353,4.5455,5.7895,6.2295,4.6591,3.0769,5.5682,5.4217,2.7586,6.413,3.5632,3.3333,4.7619,5.5056,7.1084,6.9512,4.6053,3.9062,6.0,1.7105,6.5753,6.2963,6.7606,2.5287,5.8824,6.3636,4.7872,3.0952,4.0698,3.494,5.9551,6.6667,6.6667,1.1364,1.0227,1.3187,0.6742,1.3636,4.3836,5.0,4.6053,4.6053,4.6053,5.0,4.6667,5.1351,4.7945,5.1351,6.1972,5.7143,6.1972,6.4286,6.25,6.4286,1.0,0
TRAIN_1446,21,170,65,CAM,Right,High,Medium,4.3478,6.5789,5.7353,6.2121,4.4737,3.1148,5.3409,7.3626,6.3636,6.8675,5.7471,7.2826,6.5517,6.3333,6.7857,7.4157,5.6627,4.878,6.3158,3.9062,7.8667,6.1842,5.3425,4.321,2.9577,7.0115,5.1765,5.5682,6.5957,6.9048,5.6977,4.6988,5.2809,4.2529,4.5238,1.0227,0.9091,1.0989,0.8989,0.3409,6.4384,6.7105,6.7105,6.7105,6.7105,6.7105,6.8,6.4865,6.5753,6.4865,5.6338,5.5714,5.6338,5.4286,5.0,5.4286,0.75,0
TRAIN_1447,20,175,70,ST,Right,High,Low,7.2464,4.8684,2.9412,4.2424,1.1842,5.2459,3.5227,5.6044,4.6591,4.6988,5.5172,5.1087,4.9425,4.7778,3.5714,5.2809,7.4699,7.8049,8.5526,3.4375,7.7333,4.4737,4.7945,4.6914,6.7606,5.5172,4.5882,2.5,5.8511,4.7619,5.814,4.6988,2.5843,1.2644,0.9524,1.3636,0.6818,1.0989,0.5618,0.9091,5.2055,5.3947,5.2632,5.2632,5.2632,5.3947,5.2,5.0,4.2466,5.0,3.5211,3.1429,3.5211,3.4286,2.9167,3.4286,0.875,1
TRAIN_1448,20,185,85,ST,Right,Medium,Medium,5.2174,5.0,3.8235,4.697,2.7632,6.0656,4.7727,5.7143,6.0227,5.4217,4.8276,5.9783,4.1379,3.7778,5.119,6.2921,5.7831,6.2195,6.1842,2.5,6.4,5.9211,6.3014,5.4321,6.9014,4.8276,5.6471,3.2955,5.7447,4.7619,5.1163,5.0602,3.2584,3.3333,3.4524,0.4545,0.9091,0.8791,1.3483,1.0227,5.6164,5.5263,5.3947,5.3947,5.3947,5.5263,5.3333,5.4054,4.9315,5.4054,4.507,4.2857,4.507,4.4286,4.1667,4.4286,0.75,1
TRAIN_1449,20,176,65,RM,Right,Medium,Medium,8.1159,4.8684,4.2647,5.6061,3.4211,1.6393,6.1364,5.9341,3.8636,5.5422,5.5172,6.7391,5.5172,5.4444,3.9286,6.5169,8.6747,8.1707,8.2895,2.6562,7.7333,4.2105,3.1507,5.0617,1.1268,5.0575,3.1765,4.8864,5.6383,5.2381,5.0,4.2169,3.8202,4.2529,3.9286,1.1364,0.7955,1.3187,0.5618,1.1364,5.2055,6.3158,5.7895,5.7895,5.7895,6.3158,5.8667,6.0811,5.0685,6.0811,5.493,4.2857,5.493,5.2857,3.75,5.2857,0.75,0
TRAIN_1450,19,182,68,CB,Left,Medium,Medium,3.913,1.4474,1.7647,1.6667,5.3947,5.4098,2.3864,2.3077,5.6818,4.6988,2.4138,3.3696,1.6092,1.7778,3.5714,3.3708,4.9398,4.878,4.2105,3.2812,6.0,2.8947,6.0274,5.679,5.9155,2.069,5.1765,6.1364,2.3404,2.5,3.0233,3.6145,5.7303,5.8621,5.5952,0.7955,1.0227,0.6593,0.5618,1.3636,3.0137,3.0263,2.8947,2.8947,2.8947,3.0263,2.9333,3.1081,3.4247,3.1081,4.7887,4.7143,4.7887,5.1429,5.4167,5.1429,0.875,1
TRAIN_1451,19,182,74,LM,Left,High,Medium,6.9565,5.3947,4.7059,5.6061,5.6579,5.7377,6.25,5.8242,5.7955,6.1446,5.7471,6.9565,6.3218,4.0,5.4762,6.6292,7.3494,7.561,7.1053,4.6875,5.6,6.4474,6.7123,6.6667,5.9155,5.5172,5.5294,5.9091,6.0638,5.0,5.6977,5.0602,6.1798,6.2069,6.1905,1.25,0.6818,1.2088,1.4607,0.5682,6.1644,6.4474,6.1842,6.1842,6.1842,6.4474,6.1333,6.3514,5.8904,6.3514,6.6197,6.0,6.6197,6.7143,6.1111,6.7143,1.0,0
TRAIN_1452,21,173,78,ST,Right,High,Medium,6.3768,6.3158,4.1176,5.6061,1.0526,5.4098,3.8636,6.8132,6.1364,6.2651,6.6667,6.9565,5.2874,3.8889,5.4762,6.7416,6.8675,7.0732,6.1842,3.4375,6.0,6.5789,4.6575,6.0494,5.7746,6.2069,5.4118,1.9318,6.1702,4.881,7.3256,5.4217,1.4607,1.8391,1.3095,0.9091,0.9091,0.989,1.4607,1.25,6.3014,6.1842,6.3158,6.3158,6.3158,6.1842,6.1333,5.9459,5.3425,5.9459,4.0845,3.7143,4.0845,3.7143,3.0556,3.7143,1.0,0
TRAIN_1453,19,183,75,CDM,Right,Medium,Medium,4.2029,2.1053,3.9706,3.4848,4.4737,4.918,3.8636,2.7473,4.7727,5.9036,2.9885,5.2174,3.3333,3.7778,6.1905,4.8315,5.6627,4.6341,4.7368,3.9062,5.2,3.5526,4.9315,5.5556,5.0704,2.9885,5.7647,4.8864,3.2979,5.119,2.5581,4.3373,4.9438,5.5172,5.3571,1.1364,0.4545,0.5495,0.5618,0.9091,3.6986,4.3421,4.0789,4.0789,4.0789,4.3421,4.5333,4.5946,4.9315,4.5946,5.0704,5.2857,5.0704,5.1429,5.0,5.1429,0.75,1
TRAIN_1454,18,184,66,CAM,Right,Medium,Medium,5.7971,4.6053,5.4412,5.4545,4.6053,3.2787,5.1136,4.8352,4.7727,6.747,5.4023,6.7391,6.2069,5.8889,6.5476,6.8539,6.2651,6.7073,6.0526,4.2188,6.2667,6.3158,4.7945,5.1852,3.0986,5.0575,4.5882,4.5455,5.4255,6.4286,4.5349,5.1807,5.0562,5.7471,5.5952,1.1364,1.0227,0.7692,0.4494,1.0227,5.4795,6.0526,5.9211,5.9211,5.9211,6.0526,6.2667,6.0811,6.1644,6.0811,5.7746,5.5714,5.7746,5.8571,5.0,5.8571,0.875,1
TRAIN_1455,19,179,73,RM,Right,Medium,Medium,5.2174,4.7368,5.2941,5.4545,2.3684,3.9344,6.1364,5.0549,3.0682,6.747,5.2874,7.0652,5.6322,3.1111,6.1905,6.7416,6.1446,5.9756,4.3421,3.2812,5.7333,5.6579,3.9726,4.321,4.6479,5.0575,4.8235,3.5227,6.5957,6.0714,5.4651,5.0602,4.7191,2.069,2.2619,0.5682,0.9091,0.5495,0.5618,1.1364,5.3425,6.1842,5.9211,5.9211,5.9211,6.1842,6.1333,6.2162,5.7534,6.2162,4.7887,4.5714,4.7887,4.2857,3.4722,4.2857,0.75,1
TRAIN_1456,19,185,76,CB,Right,Medium,Medium,5.3623,1.8421,3.0882,2.5758,6.3158,5.4098,3.4091,1.978,6.4773,5.5422,2.069,3.3696,4.3678,3.0,4.7619,5.1685,5.7831,6.4634,5.0,4.375,5.0667,5.1316,6.8493,5.4321,5.7746,2.5287,5.7647,6.5909,2.234,3.8095,4.3023,4.4578,6.2921,7.2414,6.7857,1.25,0.4545,1.2088,1.0112,1.0227,3.6986,3.8158,3.6842,3.6842,3.6842,3.8158,3.8667,3.9189,4.3836,3.9189,5.7746,5.8571,5.7746,6.2857,6.3889,6.2857,1.0,1
TRAIN_1457,18,180,74,RB,Right,High,Medium,6.6667,2.5,4.1176,4.8485,5.9211,5.2459,6.1364,3.4066,5.2273,5.6627,3.4483,6.3043,4.1379,3.8889,5.3571,5.8427,6.8675,7.439,6.3158,4.375,6.5333,2.1053,5.0685,6.7901,4.6479,3.3333,6.1176,6.7045,5.0,4.0476,5.0,4.5783,6.4045,6.3218,6.7857,1.3636,0.9091,0.6593,0.7865,0.9091,4.5205,5.5263,4.8684,4.8684,4.8684,5.5263,5.2,5.6757,5.3425,5.6757,6.6197,6.0,6.6197,6.7143,6.1111,6.7143,1.0,0
TRAIN_1458,18,190,78,CB,Right,Low,High,4.4928,1.3158,2.3529,1.8182,5.5263,5.4098,2.6136,2.0879,6.1364,4.6988,2.8736,3.587,2.1839,3.0,5.0,3.8202,5.5422,5.3659,4.2105,2.9688,5.3333,1.9737,6.1644,5.9259,5.3521,2.2989,6.1176,5.9091,2.9787,3.2143,3.6047,3.494,6.1798,5.977,6.0714,0.3409,0.5682,0.4396,0.6742,0.5682,3.1507,3.2895,3.1579,3.1579,3.1579,3.2895,3.3333,3.5135,3.8356,3.5135,5.0704,5.1429,5.0704,5.4286,5.6944,5.4286,0.375,0
TRAIN_1459,21,186,85,CB,Left,Medium,Medium,6.3768,1.5789,3.6765,3.0303,6.7105,7.7049,3.6364,2.6374,7.2727,5.6627,3.2184,4.1304,4.3678,2.3333,6.0714,4.9438,6.2651,7.561,6.1842,4.375,4.2667,2.7632,6.8493,6.7901,8.5915,1.954,6.5882,7.2727,2.234,4.5238,3.0233,5.5422,6.7416,7.0115,6.6667,1.25,0.9091,1.0989,0.7865,1.0227,3.9726,4.2105,3.9474,3.9474,3.9474,4.2105,4.2667,4.4595,4.9315,4.4595,6.1972,6.4286,6.1972,6.7143,7.0833,6.7143,1.0,0
TRAIN_1460,17,180,76,LWB,Left,Medium,Medium,6.5217,2.2368,2.0588,3.0303,4.2105,4.5902,4.3182,3.4066,4.2045,3.6145,2.5287,4.4565,3.2184,2.4444,3.6905,4.1573,6.988,7.1951,6.8421,3.4375,6.2667,1.8421,5.0685,6.0494,4.507,2.9885,5.0588,5.0,4.0426,3.3333,3.0233,3.6145,5.0562,4.7126,4.7619,1.25,0.5682,0.5495,1.1236,0.3409,3.5616,4.2105,3.8158,3.8158,3.8158,4.2105,3.8667,4.1892,3.6986,4.1892,4.9296,4.2857,4.9296,5.0,4.5833,5.0,0.75,1
TRAIN_1461,20,188,78,CAM,Right,Medium,High,5.942,4.8684,5.4412,5.6061,5.6579,6.0656,5.3409,5.2747,5.5682,6.8675,6.092,6.6304,6.2069,5.5556,6.4286,7.191,6.6265,6.5854,6.3158,3.9062,6.0,5.5263,4.2466,6.1728,6.0563,5.2874,7.2941,6.25,5.7447,6.4286,6.0465,6.1446,6.1798,5.977,6.4286,1.25,0.9091,0.6593,0.8989,0.9091,5.7534,6.1842,6.0526,6.0526,6.0526,6.1842,6.4,6.2162,6.3014,6.2162,6.4789,6.4286,6.4789,6.5714,6.25,6.5714,0.875,0
TRAIN_1462,21,184,80,ST,Right,Medium,Medium,6.087,5.6579,3.6765,5.0,0.9211,6.5574,5.7955,6.5934,6.4773,5.4217,5.6322,6.1957,5.7471,2.8889,2.5,6.4045,6.747,6.7073,6.1842,2.9688,6.8,5.7895,6.1644,6.2963,7.4648,5.2874,5.2941,1.25,6.2766,5.2381,6.0465,4.9398,1.6854,1.6092,1.3095,0.9091,0.5682,1.2088,1.236,0.9091,6.0274,6.0526,5.9211,5.9211,5.9211,6.0526,5.6,5.8108,4.6575,5.8108,4.0845,3.1429,4.0845,3.7143,3.0556,3.7143,0.75,0
TRAIN_1463,20,170,67,LM,Left,Medium,Medium,7.2464,5.0,5.5882,6.5152,2.6316,3.6066,6.25,5.3846,5.2273,6.506,6.3218,7.5,7.2414,6.2222,5.9524,7.3034,7.8313,7.6829,8.0263,5.3125,5.8667,5.5263,6.0274,6.1728,3.8028,5.2874,2.5882,3.1818,6.5957,6.4286,6.0465,5.3012,3.5955,3.2184,2.8571,0.6818,0.5682,0.4396,1.236,0.6818,6.0274,6.8421,6.5789,6.5789,6.5789,6.8421,6.8,6.8919,6.1644,6.8919,5.493,4.5714,5.493,5.1429,3.75,5.1429,0.875,0
TRAIN_1464,17,178,73,ST,Right,Medium,Medium,5.2174,5.1316,2.0588,4.2424,0.9211,2.9508,2.5,6.1538,5.4545,4.3373,5.1724,5.6522,3.4483,3.1111,2.9762,5.8427,5.6627,6.2195,6.0526,3.4375,5.6,4.7368,5.0685,4.5679,3.3803,5.0575,3.6471,1.7045,5.9574,4.0476,4.8837,3.8554,1.573,1.7241,0.8333,1.4773,0.6818,0.989,0.8989,0.5682,5.2055,5.1316,5.2632,5.2632,5.2632,5.1316,4.9333,4.7297,4.1096,4.7297,3.0986,2.5714,3.0986,2.8571,2.3611,2.8571,0.875,1
TRAIN_1465,20,188,70,GK,Right,Medium,Medium,4.058,5.0,5.0,4.2424,3.2895,4.5902,0.6818,0.4396,1.0227,2.2892,0.6897,0.5435,0.5747,1.6667,0.5952,3.8202,3.253,2.9268,0.3947,1.4062,0.1333,3.4211,3.0137,1.8519,3.662,0.8046,3.1765,1.8182,0.9574,3.6905,1.7442,2.5301,0.8989,0.9195,0.7143,6.1364,5.9091,6.2637,6.2921,6.1364,0.9589,1.3158,1.3158,1.3158,1.3158,1.3158,1.4667,1.2162,1.3699,1.2162,1.1268,1.1429,1.1268,1.1429,1.1111,1.1429,5.75,0
TRAIN_1466,20,179,74,LB,Left,High,High,5.3623,3.1579,5.1471,3.9394,6.1842,5.4098,6.8182,3.4066,5.4545,6.747,4.2529,5.5435,5.6322,3.4444,6.5476,5.2809,6.988,5.4878,5.1316,3.75,5.4667,3.2895,5.2055,7.7778,4.7887,4.5977,5.6471,6.4773,5.8511,4.5238,3.9535,4.4578,6.7416,6.6667,6.6667,1.1364,0.4545,1.2088,0.7865,1.3636,4.6575,5.3947,5.0,5.0,5.0,5.3947,5.3333,5.6757,5.7534,5.6757,6.7606,6.2857,6.7606,6.8571,6.1111,6.8571,0.875,0
TRAIN_1467,19,181,70,CAM,Right,Medium,Medium,6.2319,4.4737,4.7059,5.303,4.8684,4.918,3.2955,5.7143,5.0,7.2289,3.908,6.3043,4.2529,3.5556,5.9524,6.6292,6.747,6.8293,5.7895,5.3125,6.8,3.4211,5.8904,6.9136,4.3662,5.0575,5.6471,6.25,6.8085,6.1905,3.7209,5.6627,4.2697,5.977,5.9524,0.5682,1.4773,0.6593,1.4607,0.5682,5.6164,6.1842,6.1842,6.1842,6.1842,6.1842,6.4,6.2162,6.4384,6.2162,6.1972,6.1429,6.1972,6.1429,5.5556,6.1429,1.125,0
TRAIN_1468,21,175,65,CAM,Right,High,Low,6.8116,5.3947,5.2941,6.3636,1.5789,4.7541,6.3636,5.7143,3.5227,6.6265,5.6322,7.6087,6.5517,5.8889,5.2381,6.8539,7.2289,7.3171,7.7632,4.0625,7.4667,6.0526,4.5205,5.9259,5.3521,5.977,4.4706,2.2727,6.0638,5.8333,6.1628,5.4217,3.2584,1.954,1.7857,1.0227,0.7955,0.6593,0.6742,1.4773,5.8904,6.7105,6.3158,6.3158,6.3158,6.7105,6.5333,6.4865,5.6164,6.4865,4.7887,4.1429,4.7887,4.2857,3.1944,4.2857,1.0,0
TRAIN_1469,21,189,78,CB,Right,Medium,Medium,4.6377,1.9737,4.2647,3.9394,7.2368,6.2295,3.6364,2.1978,7.5,6.8675,2.4138,5.6522,3.1034,1.7778,6.1905,5.2809,4.6988,6.0976,4.4737,5.4688,4.5333,5.5263,6.5753,5.8025,7.0423,2.4138,5.7647,7.1591,2.3404,5.3571,2.5581,5.3012,7.4157,7.7011,7.619,1.4773,1.3636,0.5495,1.236,1.0227,4.2466,4.4737,4.4737,4.4737,4.4737,4.4737,4.8,4.8649,5.4795,4.8649,6.4789,6.8571,6.4789,6.8571,7.2222,6.8571,1.375,0
TRAIN_1470,18,173,71,CAM,Right,Medium,Medium,6.2319,3.9474,4.2647,4.3939,4.8684,4.2623,4.5455,4.0659,4.4318,5.7831,4.2529,5.4348,4.5977,4.4444,5.5952,5.618,6.988,6.7073,7.3684,3.5938,8.4,4.4737,5.7534,6.4198,3.662,5.5172,4.9412,6.0227,5.4255,5.5952,5.1163,4.8193,5.5056,5.4023,5.3571,0.4545,1.25,0.5495,1.0112,0.5682,4.6575,5.3947,5.1316,5.1316,5.1316,5.3947,5.4667,5.4054,5.4795,5.4054,5.7746,5.4286,5.7746,5.8571,5.1389,5.8571,0.75,1
TRAIN_1471,21,183,73,CM,Right,Medium,Medium,4.9275,4.4737,4.8529,5.0,5.1316,4.4262,5.5682,5.1648,5.6818,6.506,4.8276,6.1957,4.4828,4.2222,6.3095,6.1798,5.7831,5.7317,6.9737,4.0625,6.5333,4.6053,4.5205,5.9259,4.3662,5.2874,4.9412,5.3409,5.4255,5.3571,4.5349,5.0602,5.1685,6.3218,5.8333,0.5682,0.5682,0.6593,1.1236,1.3636,5.2055,5.7895,5.5263,5.5263,5.5263,5.7895,5.7333,5.8108,5.8904,5.8108,5.9155,5.7143,5.9155,6.0,5.4167,6.0,0.875,0
TRAIN_1472,19,175,68,CAM,Left,High,Medium,5.942,4.7368,3.9706,5.1515,1.4474,2.459,4.4318,5.3846,3.5227,5.5422,4.9425,6.3043,6.2069,4.5556,4.881,5.9551,6.0241,7.0732,8.6842,3.5938,8.2667,5.1316,3.0137,4.4444,2.6761,5.4023,3.4118,1.9318,5.1064,5.119,4.7674,3.8554,2.2472,2.2989,3.5714,1.25,0.7955,0.989,0.8989,1.25,4.9315,5.6579,5.3947,5.3947,5.3947,5.6579,5.6,5.4054,4.7945,5.4054,4.0845,3.4286,4.0845,3.8571,2.6389,3.8571,1.0,0
TRAIN_1473,17,188,79,RM,Right,Medium,Medium,5.2174,3.2895,3.6765,3.7879,3.4211,4.4262,3.75,4.1758,4.7727,5.6627,4.1379,5.2174,4.023,5.0,5.0,5.2809,6.506,5.4878,5.1316,3.125,7.0667,2.8947,5.6164,6.7901,4.0845,4.3678,4.5882,4.4318,5.2128,4.881,3.9535,3.6145,4.0449,3.7931,4.7619,0.7955,0.5682,1.0989,0.5618,0.5682,4.3836,4.8684,4.7368,4.7368,4.7368,4.8684,4.9333,5.0,4.9315,5.0,4.9296,4.5714,4.9296,4.8571,4.1667,4.8571,0.5,1
TRAIN_1474,19,171,65,RB,Right,Medium,Medium,7.3913,1.7105,3.2353,4.0909,5.2632,3.7705,5.2273,2.5275,4.8864,5.1807,2.4138,5.2174,4.2529,3.2222,3.5714,5.8427,7.7108,7.8049,6.1842,2.9688,8.2667,1.8421,7.1233,6.5432,2.6761,2.6437,5.0588,5.6818,4.5745,3.6905,3.9535,3.494,5.618,6.092,5.9524,1.3636,0.6818,0.989,0.6742,1.4773,3.8356,4.8684,4.3421,4.3421,4.3421,4.8684,4.5333,5.0,4.5205,5.0,6.0563,5.1429,6.0563,6.1429,5.2778,6.1429,0.875,1
TRAIN_1475,19,178,64,CM,Left,Medium,Medium,4.9275,5.0,5.5882,6.8182,7.1053,4.918,4.6591,5.6044,5.4545,7.7108,5.0575,7.8261,5.2874,3.4444,7.2619,7.9775,6.0241,5.4878,6.3158,4.8438,5.7333,5.0,3.4247,7.5309,4.9296,5.5172,4.0,8.1818,6.5957,6.5476,4.4186,6.0241,7.5281,7.2414,7.381,1.0227,0.9091,1.4286,0.7865,1.0227,6.0274,6.7105,6.7105,6.7105,6.7105,6.7105,7.0667,6.7568,7.3973,6.7568,7.4648,7.4286,7.4648,7.4286,6.8056,7.4286,1.0,1
TRAIN_1476,20,178,76,RM,Right,Medium,Medium,5.2174,3.0263,3.9706,3.6364,4.2105,3.9344,4.3182,3.7363,4.2045,5.5422,3.3333,5.2174,4.1379,4.8889,5.3571,5.3933,6.2651,5.8537,4.2105,2.9688,4.8,3.6842,5.3425,4.6914,4.0845,3.908,5.2941,5.0,4.1489,5.3571,4.3023,4.3373,4.8315,4.7126,5.2381,1.1364,0.5682,1.3187,1.3483,0.3409,4.1096,4.7368,4.4737,4.4737,4.4737,4.7368,4.8,4.8649,4.7945,4.8649,5.0704,4.8571,5.0704,5.1429,4.5833,5.1429,0.75,0
TRAIN_1477,21,190,82,ST,Right,High,Medium,6.5217,6.3158,3.8235,4.8485,1.3158,5.4098,5.1136,6.8132,6.5909,5.4217,5.977,6.1957,4.5977,3.8889,4.0476,6.4045,6.8675,7.1951,5.6579,4.5312,4.8,6.5789,6.5753,5.9259,6.7606,6.4368,3.2941,1.7045,7.0213,5.2381,6.3953,5.6627,2.2472,1.8391,1.3095,1.3636,1.1364,0.8791,0.4494,1.3636,6.5753,6.1842,6.3158,6.3158,6.3158,6.1842,6.0,5.9459,5.0685,5.9459,4.2254,3.4286,4.2254,4.0,3.1944,4.0,1.125,0
TRAIN_1478,18,180,69,CAM,Right,High,Medium,6.5217,5.0,5.1471,5.303,4.2105,3.4426,5.9091,6.1538,4.3182,6.506,5.8621,6.7391,5.8621,3.8889,6.3095,6.0674,7.1084,7.0732,7.2368,3.2812,6.9333,4.8684,5.2055,2.963,4.6479,4.4828,4.5882,4.5455,5.0,5.9524,4.5349,5.5422,4.6067,5.5172,5.3571,1.0227,1.1364,0.4396,1.3483,1.25,5.3425,6.1842,5.7895,5.7895,5.7895,6.1842,6.0,5.9459,5.6164,5.9459,5.493,5.1429,5.493,5.4286,4.8611,5.4286,1.0,0
